game_id,nickname,score,rating,bot_name,bot_score,bot_rating,first,game_end_reason,winner,game_duration_seconds
39215,MankDemes,400,1500.0,BetterBot,361,1964.0,bot,STANDARD,1,386.422896146774
39216,Glilac,379,2078.0,STEEBot,444,2059.0,player,STANDARD,0,1040.64802002907
39219,Glilac,343,2047.0,HastyBot,465,2145.0,bot,STANDARD,0,728.929775953293
39220,HivinD,419,2178.0,HastyBot,499,2304.0,bot,STANDARD,0,342.536737918854
39221,BB-8,394,1500.0,HastyBot,347,1615.0,player,STANDARD,1,233.125506877899
39222,ChsrQat,418,1617.0,BetterBot,319,1718.0,bot,STANDARD,1,420.630143165588
39223,BB-8,339,1500.0,HastyBot,442,1664.0,bot,STANDARD,0,142.793462991714
39224,thraoph,347,2061.0,HastyBot,529,2145.0,bot,STANDARD,0,200.867349863052
39225,Kwyet,359,1716.0,STEEBot,357,1868.0,player,STANDARD,1,758.249500989914
39226,UMIAQ,508,2080.0,HastyBot,433,2208.0,bot,STANDARD,1,1090.14814782143
39227,snorkl,331,1900.0,STEEBot,494,2112.0,player,STANDARD,0,770.529536962509
39229,chloe,386,1840.0,HastyBot,508,1975.0,player,STANDARD,0,296.388216972351
39234,gerald0506,360,1993.0,STEEBot,391,2168.0,player,STANDARD,0,938.279275178909
39236,phavour,383,2049.0,BetterBot,381,1988.0,player,STANDARD,1,350.816934108734
39237,saint,370,1910.0,STEEBot,435,1846.0,player,STANDARD,0,497.779902935028
39238,sstastic,395,1772.0,STEEBot,357,2149.0,bot,STANDARD,1,556.426592826843
39240,BethMix,345,1573.0,HastyBot,464,1963.0,bot,STANDARD,0,385.281728982925
39243,verajoan,356,1885.0,STEEBot,474,2172.0,bot,STANDARD,0,869.417747020721
39244,Cromwell8,378,1908.0,BetterBot,340,1977.0,player,STANDARD,1,537.305137872696
39245,akiff_faleel,511,2116.0,BetterBot,348,1913.0,bot,STANDARD,1,287.680902957916
39249,HivinD,395,2064.0,STEEBot,500,2137.0,bot,STANDARD,0,321.882270097733
39250,Aghalya,356,1949.0,BetterBot,368,2012.0,player,STANDARD,0,411.534004926682
39251,Peanutbuttercake,282,1818.0,BetterBot,437,1961.0,bot,STANDARD,0,386.818068027496
39252,TrentonTron,318,1956.0,HastyBot,512,2034.0,bot,STANDARD,0,220.126561880112
39253,talulah,358,1579.0,STEEBot,477,1931.0,bot,STANDARD,0,225.044091939926
39254,Goldenwick,321,1300.0,BetterBot,424,1582.0,bot,STANDARD,0,478.170370817184
39256,BB-8,388,1500.0,HastyBot,389,1649.0,bot,STANDARD,0,265.69798707962
39258,MeatBallYum,458,1582.0,BetterBot,403,1987.0,bot,STANDARD,1,373.576939105988
39260,kar2008,484,1875.0,BetterBot,346,1673.0,player,STANDARD,1,953.618097066879
39261,spark1,296,1666.0,STEEBot,451,1920.0,bot,STANDARD,0,1206.75320792198
39262,KoalaJ,426,2071.0,STEEBot,457,2123.0,bot,STANDARD,0,649.02364397049
39263,sungoer,470,1816.0,HastyBot,411,2030.0,player,STANDARD,1,789.204983949661
39266,sungoer,450,1849.0,HastyBot,494,2089.0,bot,STANDARD,0,803.976809024811
39267,chloe,331,1870.0,HastyBot,525,2028.0,bot,STANDARD,0,173.338413000107
39268,LeChamp21,225,1613.0,BetterBot,454,1955.0,bot,STANDARD,0,468.855824232101
39269,Vishy56789,375,1718.0,HastyBot,458,2040.0,player,STANDARD,0,135.134197950363
39270,Zynx,406,1918.0,BetterBot,363,1974.0,player,STANDARD,1,274.764182090759
39272,Hadexzy,382,1706.0,STEEBot,392,1816.0,bot,STANDARD,0,357.364773988724
39273,HaDZ,349,1500.0,STEEBot,404,1894.0,bot,STANDARD,0,357.160474061966
39274,Orixa,302,1915.0,STEEBot,599,2140.0,player,STANDARD,0,544.020844936371
39275,TheAgentIntellect,389,1788.0,STEEBot,371,1947.0,bot,STANDARD,1,716.23388504982
39276,BB-8,441,1500.0,HastyBot,362,1664.0,player,STANDARD,1,161.688721895218
39277,Kimori101,328,1898.0,BetterBot,502,2026.0,bot,STANDARD,0,1181.15078401566
39278,KhunBP,327,1537.0,BetterBot,404,2027.0,bot,STANDARD,0,461.553249120712
39279,josh,395,1522.0,HastyBot,427,1975.0,player,STANDARD,0,58.09410405159
39280,jodel,390,2093.0,BetterBot,364,2033.0,player,STANDARD,1,1102.72741889954
39282,Crookshanks,395,2059.0,BetterBot,409,1948.0,bot,STANDARD,0,614.205633163452
39283,Kathleen3,365,2005.0,BetterBot,438,2142.0,bot,STANDARD,0,381.545047044754
39284,shcheah,456,2066.0,HastyBot,477,2217.0,player,STANDARD,0,392.293464899063
39285,talulah,268,1579.0,STEEBot,556,1884.0,bot,STANDARD,0,192.01553106308
39286,jaundiced,425,1854.0,STEEBot,397,1914.0,bot,STANDARD,1,700.17564702034
39287,pandorable,308,1639.0,BetterBot,305,1907.0,bot,STANDARD,1,164.574601888657
39288,HivinD,353,2159.0,HastyBot,518,2259.0,bot,STANDARD,0,260.743863105774
39290,juliuswilson,504,1886.0,STEEBot,343,2220.0,player,STANDARD,1,378.865962982178
39291,pandorable,401,1648.0,BetterBot,358,1895.0,player,STANDARD,1,114.905367851257
39292,Glilac,376,2061.0,STEEBot,502,2121.0,player,STANDARD,0,726.90553188324
39293,Trayz,454,2042.0,STEEBot,495,2146.0,player,STANDARD,0,806.648169994354
39294,BB-8,385,1500.0,HastyBot,292,1640.0,player,STANDARD,1,316.354131937027
39295,budak,0,1901.0,HastyBot,859,2214.0,player,STANDARD,0,48.6098439693451
39296,DoubleJay,280,1652.0,STEEBot,501,1830.0,bot,STANDARD,0,245.406039953232
39297,DoubleJay,462,1668.0,STEEBot,390,1827.0,player,STANDARD,1,728.164389848709
39298,Inandoutworker,402,1530.0,BetterBot,359,2013.0,player,STANDARD,1,649.850907087326
39301,Glilac,458,2093.0,HastyBot,412,2333.0,bot,STANDARD,1,689.610135793686
39302,Rexington,360,2033.0,STEEBot,533,2110.0,bot,STANDARD,0,303.657173156738
39305,BB-8,384,1500.0,HastyBot,373,1640.0,bot,STANDARD,1,230.518491029739
39307,dzn_duke,191,1389.0,STEEBot,351,1846.0,bot,TIME,0,1267.05846500397
39308,BB-8,317,1500.0,HastyBot,411,1649.0,player,STANDARD,0,227.238378047943
39309,TrentonTron,487,1611.0,HastyBot,606,1796.0,player,STANDARD,0,767.041095972061
39313,Matt_86,443,1962.0,HastyBot,656,2220.0,bot,STANDARD,0,721.700006961823
39314,BB-8,345,1500.0,HastyBot,310,1640.0,bot,STANDARD,1,287.011950016022
39315,MasterYeri,276,1950.0,STEEBot,513,2142.0,player,STANDARD,0,588.437046051025
39316,phavour,432,1907.0,STEEBot,406,2042.0,bot,STANDARD,1,424.020744085312
39317,Matt_86,370,1976.0,BetterBot,321,1953.0,bot,STANDARD,1,451.254657030106
39318,rak1507,356,1928.0,STEEBot,420,2089.0,player,STANDARD,0,415.862115859985
39319,Vishy56789,376,1758.0,HastyBot,375,1963.0,bot,STANDARD,1,904.472510099411
39320,Goldenlamb,492,2047.0,STEEBot,386,2177.0,bot,STANDARD,1,437.783354043961
39322,Anita,440,1641.0,STEEBot,341,1801.0,bot,STANDARD,1,322.825985193253
39323,DBrumby,461,1789.0,HastyBot,430,2235.0,player,STANDARD,1,382.856178998947
39324,LAWERNHUNG,347,1491.0,BetterBot,388,1990.0,player,STANDARD,0,705.02703499794
39325,nyjets313,443,1887.0,HastyBot,380,2054.0,player,STANDARD,1,561.746808052063
39326,davidavid,270,1855.0,BetterBot,380,2037.0,player,STANDARD,0,459.620838880539
39327,Goldenlamb,418,2082.0,STEEBot,473,2114.0,player,STANDARD,0,742.696786880493
39328,Esan,348,2158.0,HastyBot,431,2255.0,player,STANDARD,0,370.119071006775
39330,sungoer,346,1862.0,HastyBot,427,2016.0,bot,STANDARD,0,578.680868864059
39332,SMD08C,367,1831.0,HastyBot,466,1964.0,bot,STANDARD,0,716.817510843277
39334,Goldenlamb,336,2001.0,STEEBot,464,2126.0,bot,RESIGNED,0,325.450534105301
39335,Xerxes,395,1836.0,BetterBot,343,2003.0,bot,STANDARD,1,544.620992183685
39336,HappyWanderer,376,1863.0,HastyBot,482,1976.0,bot,STANDARD,0,144.574067115784
39338,BB-8,405,1500.0,HastyBot,314,1649.0,player,STANDARD,1,245.033996105194
39339,dathanl,406,1513.0,BetterBot,377,1731.0,player,STANDARD,1,224.904356002808
39341,bigwigboss,508,1893.0,STEEBot,435,2109.0,player,STANDARD,1,480.695662975311
39344,magic29,434,1945.0,BetterBot,398,1893.0,player,STANDARD,1,291.836752176285
39345,BB-8,336,1500.0,HastyBot,397,1614.0,bot,STANDARD,0,275.466449022293
39347,Zynx,394,1873.0,BetterBot,321,1923.0,player,STANDARD,1,212.557960033417
39348,Thomson_Law_Long_Yin,472,1992.0,STEEBot,348,2192.0,bot,STANDARD,1,292.363601922989
39350,Kev,373,1680.0,BetterBot,333,2025.0,bot,STANDARD,1,541.633288860321
39352,kar2008,327,1864.0,BetterBot,417,1725.0,bot,STANDARD,0,682.183585166931
39353,UcheVictor,380,1948.0,STEEBot,462,2138.0,bot,STANDARD,0,404.82075214386
39354,WzofDgoose,452,1876.0,STEEBot,386,2221.0,player,STANDARD,1,1978.34190201759
39355,tarkovsky7,250,1855.0,HastyBot,438,2011.0,player,RESIGNED,0,334.482859134674
39356,thraoph,421,1990.0,HastyBot,405,2177.0,player,STANDARD,1,241.956084012985
39358,bubbat,331,1793.0,HastyBot,438,1946.0,bot,STANDARD,0,419.929467916489
39359,Kimori101,321,1986.0,BetterBot,398,2020.0,bot,STANDARD,0,1053.61067509651
39360,neymar,460,2040.0,STEEBot,500,2070.0,bot,STANDARD,0,369.77189207077
39361,BB-8,489,1500.0,HastyBot,353,1614.0,player,STANDARD,1,187.343790054321
39363,Juniper,331,1314.0,BetterBot,406,1683.0,bot,STANDARD,0,587.157227993011
39366,ruby43,344,1590.0,BetterBot,455,1703.0,bot,STANDARD,0,416.238901853561
39367,JayKru,368,1817.0,HastyBot,528,1959.0,bot,STANDARD,0,465.006911039352
39369,tarkovsky7,441,1839.0,HastyBot,511,2058.0,bot,STANDARD,0,1573.90759110451
39370,Banman1,392,1647.0,STEEBot,353,1858.0,player,STANDARD,1,561.341184139252
39372,NoelL,318,2011.0,HastyBot,482,2183.0,player,STANDARD,0,495.352220058441
39375,Indominus,329,2182.0,HastyBot,469,2235.0,bot,STANDARD,0,734.353061914444
39376,orlyns,413,2092.0,STEEBot,463,2199.0,player,STANDARD,0,676.088771104813
39377,gcviebranzjr,499,1380.0,BetterBot,350,1598.0,player,STANDARD,1,746.151169061661
39378,Vishy56789,276,1706.0,HastyBot,508,2059.0,player,STANDARD,0,569.43830704689
39380,Rexington,432,2078.0,STEEBot,309,2143.0,player,STANDARD,1,393.62394785881
39381,jellyfish,513,2104.0,STEEBot,380,2146.0,player,STANDARD,1,384.706920862198
39383,Willeford,392,1835.0,STEEBot,486,1886.0,bot,STANDARD,0,343.965157032013
39387,Avyze,456,2073.0,STEEBot,382,2165.0,bot,STANDARD,1,417.683737039566
39388,Rexington,359,2119.0,STEEBot,490,2138.0,bot,STANDARD,0,570.241958856583
39389,peter3000,419,2156.0,HastyBot,462,2219.0,bot,STANDARD,0,520.775820016861
39390,forwords,352,2033.0,BetterBot,386,1943.0,bot,STANDARD,0,467.104364871979
39391,CYD0799,237,1729.0,BetterBot,550,2023.0,player,STANDARD,0,256.90265583992
39392,pandorable,277,1624.0,BetterBot,379,1864.0,bot,STANDARD,0,94.704118013382
39393,liberop,356,1653.0,HastyBot,525,2025.0,player,STANDARD,0,731.965176105499
39394,Inandoutworker,498,1530.0,HastyBot,361,2185.0,player,STANDARD,1,98.5393218994141
39395,breacher,329,1712.0,STEEBot,399,2130.0,bot,TIME,0,1271.3464550972
39396,BB-8,383,1500.0,HastyBot,455,1640.0,player,STANDARD,0,220.413773059845
39398,kfraley,425,2147.0,HastyBot,518,2229.0,player,STANDARD,0,870.099379062653
39401,BB-8,390,1500.0,HastyBot,365,1649.0,bot,STANDARD,1,264.570933103561
39403,kar2008,473,1834.0,BetterBot,334,1648.0,player,STANDARD,1,616.856952905655
39404,Goldenlamb,469,2118.0,STEEBot,415,2105.0,bot,STANDARD,1,330.042917013168
39405,stramash,344,1408.0,BetterBot,486,1956.0,bot,STANDARD,0,346.170023202896
39407,BeanzCyclones,404,1915.0,STEEBot,529,2168.0,bot,STANDARD,0,234.382281064987
39408,Modupe,470,1829.0,STEEBot,463,2159.0,bot,STANDARD,1,622.68181180954
39411,KoalaJ,409,2143.0,STEEBot,375,2145.0,player,STANDARD,1,901.383368015289
39412,sbush,334,1817.0,STEEBot,489,1837.0,bot,STANDARD,0,816.803869962692
39413,pandorable,256,1674.0,BetterBot,375,1793.0,bot,STANDARD,0,104.218553781509
39414,Mimix,463,1833.0,BetterBot,406,2068.0,player,STANDARD,1,437.802900075912
39415,sbush,413,1847.0,HastyBot,486,2046.0,bot,STANDARD,0,310.881385087967
39416,Kathleen3,416,2027.0,BetterBot,392,1997.0,player,STANDARD,1,477.626639842987
39418,BB-8,421,1500.0,HastyBot,420,1615.0,bot,STANDARD,1,256.711297988892
39420,Goldenlamb,387,2005.0,STEEBot,403,2194.0,player,STANDARD,0,456.486413002014
39421,Indominus,407,2191.0,HastyBot,422,2182.0,player,STANDARD,0,413.234230041504
39424,Bobolingua,516,1927.0,STEEBot,441,2127.0,player,STANDARD,1,654.649613142014
39426,Matt_86,271,1944.0,HastyBot,503,2216.0,player,RESIGNED,0,591.746711015701
39427,gregthaopenny,342,1500.0,BetterBot,546,2003.0,bot,STANDARD,0,3139.49713110924
39429,supriya,460,2002.0,HastyBot,486,2222.0,player,STANDARD,0,1049.80295991898
39430,Aimanh,364,1754.0,BetterBot,341,1928.0,bot,STANDARD,1,865.800760984421
39431,Goldenlamb,477,1996.0,STEEBot,403,2109.0,bot,STANDARD,1,267.870578050613
39432,UcheVictor,328,1955.0,STEEBot,511,2114.0,player,STANDARD,0,403.841253042221
39434,TheGidfather,332,1566.0,BetterBot,324,1723.0,player,STANDARD,1,485.811630964279
39435,meganlmz,370,1857.0,HastyBot,455,2147.0,player,STANDARD,0,694.51283788681
39436,Goldenlamb,484,2094.0,STEEBot,324,2217.0,player,STANDARD,1,448.134313106537
39437,ZeMing,410,2067.0,STEEBot,472,2093.0,player,STANDARD,0,221.235412836075
39438,Uzams,324,1679.0,STEEBot,579,2143.0,bot,STANDARD,0,283.94336104393
39439,Glilac,391,2070.0,STEEBot,448,2112.0,bot,STANDARD,0,800.132235050201
39440,pandorable,291,1676.0,BetterBot,389,1867.0,player,STANDARD,0,130.720055103302
39441,BB-8,393,1500.0,HastyBot,540,1614.0,player,STANDARD,0,194.052528858185
39442,Zynx,381,1893.0,BetterBot,424,1975.0,player,STANDARD,0,296.239928007126
39443,Banman1,275,1623.0,STEEBot,619,1833.0,player,STANDARD,0,377.963560819626
39444,Tingming,266,1439.0,STEEBot,433,2106.0,bot,TIME,0,1262.22242689133
39446,Wildgarlic,497,1720.0,HastyBot,361,2033.0,player,STANDARD,1,769.814970016479
39448,Kathleen3,328,2041.0,BetterBot,372,1908.0,player,STANDARD,0,439.290200948715
39450,Xcalibur,368,2024.0,STEEBot,455,2125.0,bot,STANDARD,0,564.604444026947
39452,stevy,325,1500.0,STEEBot,382,1907.0,player,STANDARD,0,599.751765012741
39453,forwords,509,2050.0,BetterBot,415,1933.0,player,STANDARD,1,355.172613143921
39456,SirFink,368,1420.0,STEEBot,344,1870.0,player,STANDARD,1,287.377695798874
39457,talulah,367,1586.0,STEEBot,387,1878.0,bot,STANDARD,0,218.252905845642
39459,Cotopaxi,350,2009.0,STEEBot,472,2140.0,bot,STANDARD,0,1349.90143895149
39460,ccm,337,1687.0,HastyBot,445,2056.0,player,STANDARD,0,701.568662881851
39461,Stanley,332,2084.0,HastyBot,568,2263.0,bot,STANDARD,0,504.789448022842
39462,sbush,288,1798.0,STEEBot,455,1816.0,player,STANDARD,0,264.451808929443
39463,rak1507,459,2111.0,STEEBot,319,2095.0,player,STANDARD,1,232.465236902237
39465,Sopejohn,400,1823.0,STEEBot,416,2092.0,player,STANDARD,0,495.712011098862
39467,BB-8,364,1500.0,HastyBot,369,1614.0,player,STANDARD,0,266.887249946594
39469,pandorable,311,1580.0,BetterBot,420,1832.0,bot,STANDARD,0,109.572834014893
39470,BB-8,335,1500.0,HastyBot,410,1640.0,bot,STANDARD,0,271.870124101639
39471,vtr14AA,444,1653.0,STEEBot,416,1803.0,player,STANDARD,1,532.230690956116
39472,BB-8,352,1500.0,HastyBot,423,1614.0,player,STANDARD,0,251.942383766174
39473,nykxis,451,2022.0,STEEBot,536,2082.0,player,STANDARD,0,444.06078004837
39474,squashy,419,1972.0,BetterBot,482,1947.0,bot,STANDARD,0,122.246510028839
39475,TrentonTron,484,1960.0,HastyBot,536,2003.0,bot,STANDARD,0,1102.99338984489
39476,pandorable,305,1582.0,BetterBot,448,1837.0,player,STANDARD,0,170.41252207756
39477,BB-8,380,1500.0,HastyBot,460,1649.0,player,STANDARD,0,270.702894926071
39478,BB-8,374,1500.0,HastyBot,364,1615.0,bot,STANDARD,1,185.444423913956
39479,BB-8,401,1500.0,HastyBot,381,1649.0,bot,STANDARD,1,191.093399047852
39482,BB-8,405,1500.0,HastyBot,395,1664.0,player,STANDARD,1,195.648651838303
39483,talulah,354,1579.0,STEEBot,386,1896.0,bot,STANDARD,0,143.94389796257
39484,noahslat,498,1834.0,HastyBot,393,2237.0,bot,STANDARD,1,120.158282995224
39485,NoelL,392,2019.0,HastyBot,461,2190.0,bot,STANDARD,0,283.128561019897
39486,Kathleen3,357,2007.0,BetterBot,291,2024.0,bot,STANDARD,1,598.697371959686
39489,TT9000,323,1500.0,BetterBot,487,1788.0,bot,STANDARD,0,343.633387088776
39491,chloe,451,1833.0,HastyBot,320,2077.0,player,STANDARD,1,182.574491024017
39493,LeChamp21,285,1662.0,BetterBot,480,1985.0,bot,STANDARD,0,530.342411994934
39495,BB-8,461,1500.0,HastyBot,313,1640.0,bot,STANDARD,1,160.899492025375
39497,nykxis,448,1921.0,STEEBot,392,2102.0,player,STANDARD,1,285.908702850342
39499,supriya,404,2019.0,HastyBot,477,2220.0,bot,STANDARD,0,707.865663766861
39500,Cromwell8,383,1955.0,BetterBot,346,1976.0,bot,STANDARD,1,528.819622993469
39501,pandorable,340,1678.0,BetterBot,334,1843.0,bot,STANDARD,1,189.423724889755
39502,tramper,374,2081.0,BetterBot,337,1999.0,player,STANDARD,1,422.013869047165
39503,gameatiruth,484,2135.0,HastyBot,520,2143.0,player,STANDARD,0,728.935441017151
39506,NatthanonL,255,2067.0,STEEBot,460,2036.0,player,RESIGNED,0,278.140136003494
39507,Cracker,428,1729.0,BetterBot,396,1970.0,bot,STANDARD,1,587.413595914841
39508,Matt_86,560,1880.0,BetterBot,305,1947.0,player,STANDARD,1,479.554167032242
39510,Basonomia28,249,1719.0,STEEBot,377,2133.0,player,RESIGNED,0,282.649646043777
39512,LucasSydney,348,1385.0,STEEBot,455,2183.0,player,STANDARD,0,928.639076948166
39513,daddyfiyin,447,2061.0,HastyBot,428,2207.0,bot,STANDARD,1,644.104331016541
39514,TheGidfather,331,1556.0,BetterBot,399,1712.0,bot,STANDARD,0,741.424488067627
39516,rodchris71,306,1874.0,BetterBot,333,1958.0,bot,STANDARD,0,429.769322872162
39518,sungoer,391,1874.0,HastyBot,389,1938.0,bot,STANDARD,1,1060.09279584885
39519,Cromwell8,393,1834.0,BetterBot,344,2032.0,bot,STANDARD,1,463.796447038651
39520,BB-8,362,1500.0,HastyBot,343,1664.0,bot,STANDARD,1,182.704571962357
39521,frz,414,2116.0,BetterBot,331,1951.0,bot,STANDARD,1,359.520076990128
39522,TrentonTron,421,1967.0,HastyBot,477,2085.0,player,STANDARD,0,2223.73528218269
39524,magic29,328,1973.0,BetterBot,306,1880.0,bot,STANDARD,1,293.124065876007
39525,phil-s,379,1569.0,BetterBot,330,1654.0,player,STANDARD,1,947.295207023621
39527,Xerxes,346,1819.0,BetterBot,411,2053.0,bot,STANDARD,0,583.375615119934
39528,Xerxes,342,1899.0,BetterBot,381,2002.0,bot,STANDARD,0,819.374106168747
39529,Xerxes,311,1870.0,BetterBot,479,2065.0,bot,STANDARD,0,532.085301876068
39530,thraoph,393,2117.0,HastyBot,465,2237.0,bot,STANDARD,0,253.912294149399
39531,Banul07,389,1736.0,BetterBot,406,1996.0,bot,STANDARD,0,279.246424913406
39533,Anita,338,1581.0,BetterBot,344,1580.0,player,STANDARD,0,404.475104093552
39535,BB-8,459,1500.0,HastyBot,438,1615.0,bot,STANDARD,1,193.715383052826
39536,tommy123,320,1697.0,STEEBot,533,2132.0,bot,STANDARD,0,606.9953789711
39538,MarvinK,314,1700.0,BetterBot,405,1672.0,player,STANDARD,0,1019.59226107597
39539,LAWERNHUNG,316,1491.0,BetterBot,436,2002.0,bot,STANDARD,0,589.767204046249
39540,BB-8,352,1500.0,HastyBot,406,1640.0,bot,STANDARD,0,189.97874212265
39541,plunder1,424,1592.0,STEEBot,413,1861.0,bot,STANDARD,1,315.860212087631
39542,tarkovsky7,363,1934.0,HastyBot,491,2025.0,bot,STANDARD,0,296.152422904968
39543,BB-8,385,1500.0,HastyBot,343,1640.0,player,STANDARD,1,162.945198059082
39544,BB-8,388,1500.0,HastyBot,302,1664.0,player,STANDARD,1,157.634707927704
39549,BB-8,314,1500.0,HastyBot,417,1664.0,bot,STANDARD,0,296.949934959412
39551,Omoyedivine,378,2025.0,STEEBot,526,2081.0,bot,STANDARD,0,837.464307069778
39552,Vishy56789,478,1716.0,HastyBot,497,1982.0,bot,STANDARD,0,255.291828870773
39553,def,325,1776.0,HastyBot,379,2239.0,bot,STANDARD,0,1148.87481617928
39554,bubbat,473,1808.0,HastyBot,408,1972.0,player,STANDARD,1,331.781922101974
39557,verajoan,408,1844.0,STEEBot,492,2116.0,player,STANDARD,0,813.674270153046
39558,Trayz,336,2042.0,STEEBot,335,2099.0,bot,STANDARD,1,927.430390119553
39561,Lola,466,2026.0,STEEBot,436,2173.0,bot,STANDARD,1,789.679196119308
39565,pandorable,364,1618.0,BetterBot,337,1814.0,player,STANDARD,1,165.644429922104
39566,Lydker,364,1762.0,BetterBot,373,1646.0,player,STANDARD,0,821.05716085434
39567,Marble_Donut,335,1885.0,HastyBot,544,2043.0,bot,STANDARD,0,1023.10066699982
39568,inshal,427,1807.0,HastyBot,480,2191.0,player,STANDARD,0,214.757026910782
39569,HivinD,337,2095.0,STEEBot,436,2152.0,player,STANDARD,0,239.518739938736
39570,BB-8,362,1500.0,HastyBot,425,1640.0,player,STANDARD,0,150.770582199097
39571,Banul07,528,1732.0,BetterBot,385,1994.0,player,STANDARD,1,447.843451023102
39572,Kovert,408,1762.0,BetterBot,329,1667.0,player,STANDARD,1,610.133620977402
39573,BB-8,393,1500.0,HastyBot,441,1614.0,player,STANDARD,0,149.788630962372
39574,Kathleen3,351,1958.0,BetterBot,398,2019.0,player,STANDARD,0,780.793378829956
39575,NimuthuWitharana,439,2182.0,HastyBot,414,2214.0,bot,STANDARD,1,372.585424900055
39576,talulah,335,1583.0,STEEBot,383,1809.0,bot,STANDARD,0,208.370494127274
39577,rqts,245,1619.0,BetterBot,353,1890.0,bot,RESIGNED,0,220.531137943268
39578,royster,323,1750.0,HastyBot,576,2000.0,bot,STANDARD,0,547.026727199554
39579,BB-8,428,1500.0,HastyBot,404,1640.0,player,STANDARD,1,199.561369895935
39580,TheOneWhoKnocks,609,1500.0,HastyBot,660,1938.0,bot,STANDARD,0,1181.7424530983
39581,Paroo,262,1532.0,HastyBot,590,2209.0,bot,STANDARD,0,500.487969875336
39582,kfraley,391,1744.0,STEEBot,312,1853.0,player,STANDARD,1,319.493674039841
39583,joelimus,422,2016.0,HastyBot,432,2110.0,bot,STANDARD,0,358.015782833099
39586,NurdiniDelisha,182,1999.0,BetterBot,470,1945.0,bot,RESIGNED,0,147.922212123871
39588,LucasSydney,400,1380.0,STEEBot,407,2095.0,bot,STANDARD,0,1064.59828710556
39589,Willeford,429,1842.0,STEEBot,389,1808.0,player,STANDARD,1,667.099339008331
39590,deathstar,353,1752.0,STEEBot,503,1876.0,player,STANDARD,0,308.214177131653
39591,thisguy,373,1823.0,HastyBot,532,2090.0,bot,STANDARD,0,101.101326942444
39593,thraoph,437,2105.0,HastyBot,460,2275.0,bot,STANDARD,0,275.355060815811
39594,Loeloeraai,293,1786.0,BetterBot,346,1992.0,bot,STANDARD,0,677.729272127151
39595,Wayn,269,1973.0,HastyBot,516,2239.0,player,STANDARD,0,512.328409194946
39596,AngieOsai,486,1489.0,BetterBot,379,1984.0,player,STANDARD,1,828.448812961578
39597,gameatiruth,375,2142.0,HastyBot,407,2276.0,bot,STANDARD,0,392.39368891716
39598,Venater,381,1442.0,BetterBot,389,1676.0,player,STANDARD,0,724.145458936691
39599,DBrumby,308,1855.0,HastyBot,495,2143.0,bot,STANDARD,0,357.461249113083
39601,BB-8,410,1500.0,HastyBot,304,1640.0,player,STANDARD,1,173.059309959412
39602,meetsumeet,348,1908.0,STEEBot,328,2134.0,player,STANDARD,1,221.323835134506
39606,afeicher,354,1392.0,HastyBot,467,2059.0,bot,STANDARD,0,560.619220018387
39607,BB-8,401,1500.0,HastyBot,411,1640.0,player,STANDARD,0,319.501680135727
39610,Yracivc,386,2179.0,STEEBot,462,2123.0,player,STANDARD,0,346.883553981781
39611,plunder1,311,1594.0,STEEBot,371,1893.0,player,RESIGNED,0,277.469403028488
39612,auricle,320,1923.0,HastyBot,531,2354.0,player,STANDARD,0,407.900121927261
39613,pandorable,378,1660.0,BetterBot,373,1854.0,player,STANDARD,1,176.577597856522
39614,Favournew,412,1837.0,STEEBot,329,2132.0,bot,STANDARD,1,804.267009973526
39615,tommy123,321,1734.0,STEEBot,496,2127.0,bot,STANDARD,0,585.647705078125
39616,mmmmice,251,1799.0,STEEBot,439,1815.0,player,STANDARD,0,312.455105066299
39617,plunder1,351,1531.0,STEEBot,419,1907.0,bot,STANDARD,0,322.622449874878
39618,pisces223,267,1637.0,STEEBot,498,1880.0,player,STANDARD,0,321.314043998718
39619,sarainvt,382,1627.0,HastyBot,418,1966.0,bot,STANDARD,0,494.947083950043
39620,MarieDee,420,1993.0,BetterBot,320,1910.0,player,STANDARD,1,480.470108985901
39621,BB-8,380,1500.0,HastyBot,321,1640.0,bot,STANDARD,1,224.55065202713
39622,Toronto2,368,1450.0,BetterBot,391,1761.0,player,STANDARD,0,274.905329942703
39623,UcheVictor,368,1922.0,STEEBot,406,2135.0,player,STANDARD,0,413.186115026474
39624,ksa,402,1525.0,BetterBot,430,1674.0,player,STANDARD,0,622.28938794136
39626,davidavid,324,1818.0,BetterBot,294,1980.0,bot,STANDARD,1,459.537086963654
39628,sarainvt,274,1624.0,HastyBot,455,2020.0,player,RESIGNED,0,373.839501142502
39629,Hercules,487,1871.0,STEEBot,439,1834.0,bot,STANDARD,1,606.003209114075
39631,cityboy,551,1737.0,STEEBot,354,1784.0,player,STANDARD,1,595.071120023727
39632,phil-s,416,1569.0,BetterBot,372,1656.0,player,STANDARD,1,1110.8724758625
39633,LIMEUJIE,346,1897.0,BetterBot,411,1945.0,bot,STANDARD,0,284.263352870941
39635,sbush,345,1817.0,HastyBot,457,2041.0,player,STANDARD,0,472.529875993729
39636,Goldenwick,296,1303.0,BetterBot,403,1703.0,bot,STANDARD,0,250.262811183929
39637,TrentonTron,417,1870.0,HastyBot,388,1986.0,player,STANDARD,1,507.117650032043
39638,ahmadthegreat,395,1909.0,STEEBot,452,2125.0,player,STANDARD,0,383.368438959122
39639,Willeford,330,1857.0,STEEBot,360,1832.0,bot,STANDARD,0,561.504672050476
